14.832672,3.720594,1.755208,41.031057,9.165692,9.170336,37.333411,7.531095,4.543254,29.751809,15.613625,5.846096,33.527682,23.482387,7.627976,16.961679,4.210283,2.024959,42.611455,8.363602,9.463734,38.282351,8.315113,5.447694,30.309439,15.128507,6.50112,33.138196,22.93612,7.652058,-1
11.226396,2.834017,4.105821,40.531386,11.365205,2.696841,37.576153,2.357212,5.255147,27.278328,12.00577,3.822899,46.224272,25.544863,5.851167,15.565424,4.057375,1.802832,41.692356,8.727238,8.344403,39.462481,8.262112,5.066905,30.903565,16.321864,6.252586,30.99931,24.986569,7.905967,-1
14.838255,3.987197,2.598294,39.216998,9.111184,8.820548,36.828681,7.378229,4.745139,27.784049,15.748511,5.147677,32.537811,23.918819,5.821913,9.293119,5.247931,1.469388,31.29479,15.434245,7.764624,30.366771,6.228296,4.660388,28.956656,18.67527,1.252303,36.335262,37.772198,1.707155,-1
8.380535,6.828171,3.507864,6.461585,6.425966,3.360216,14.577595,5.235391,12.748445,23.797665,19.51736,8.70533,12.072508,42.89372,10.293872,10.030307,5.019793,3.87494,4.721908,4.889408,3.559288,16.210008,9.475594,14.09191,21.443639,16.287928,8.31943,3.137792,29.150944,12.609478,-1
3.107354,2.895984,3.405122,19.324552,16.314409,14.416916,15.607171,5.347198,10.93187,30.739363,12.005976,12.731296,48.5899,15.731358,11.729964,3.402656,3.826521,3.97427,4.745456,3.548745,4.027873,18.84156,9.457212,7.067141,23.578256,30.582328,1.870619,30.380201,44.255389,4.350824,-1
7.121766,4.497147,7.884187,18.557149,10.387177,12.54818,11.52995,6.494636,11.759728,17.111138,14.763002,14.044476,37.551004,19.034259,14.072684,6.934188,1.898565,14.085421,3.122017,2.838463,3.458324,14.83181,12.771318,5.662427,23.3432,32.718657,0.445958,38.042701,41.745537,3.079884,-1
7.852505,13.882907,41.816225,9.324773,4.393661,5.862018,8.629445,15.118715,5.568917,21.750885,41.65053,20.366585,24.989897,22.87907,52.579624,5.281231,4.145364,7.421805,27.453955,6.82497,9.13255,20.486754,11.83096,8.837026,6.16892,10.708555,9.815355,28.834326,13.073644,8.080553,-1
7.691871,2.495917,14.193518,6.043878,5.12293,5.105147,2.81863,6.674606,4.935114,9.625412,15.832217,4.983047,20.451504,32.406314,5.826727,8.920698,3.448501,12.316027,25.84242,20.954537,8.436755,19.150794,5.930092,7.612668,5.330331,9.308965,7.092683,34.342554,9.952649,7.504188,-1
14.729143,6.968205,20.004469,31.614377,21.452002,5.351355,23.525004,3.73408,12.397899,12.665716,10.762904,9.722352,37.792993,13.241082,8.353199,11.584081,3.718507,16.684137,34.151091,14.874708,7.496132,25.981685,1.254213,8.303825,10.801131,9.638026,6.390478,38.784811,12.729543,7.501516,-1
14.605265,5.472681,19.314052,38.383483,11.145912,4.652948,29.37923,1.348333,8.540942,16.536833,10.644113,7.05644,37.648119,16.858763,3.359874,16.463258,5.124401,21.263055,43.048893,6.727378,8.799943,28.933108,1.022189,6.800483,13.666112,9.751872,9.495145,40.943052,15.956659,5.531825,-1
16.663812,6.156358,21.808225,40.323043,10.323248,4.398575,29.293839,0.615929,7.05335,15.940794,8.916224,7.550839,39.87682,15.267007,5.556133,17.735011,4.767756,22.470537,45.184892,7.731303,6.90091,33.132095,1.477559,7.727021,18.093363,9.518284,10.192781,39.033201,17.372084,7.370482,-1
15.021975,4.593467,20.375929,40.849845,10.464022,3.02322,31.108578,0.444898,5.665232,15.114771,8.772231,5.902903,40.333982,11.580447,3.298232,18.216907,5.871329,21.453948,43.510632,9.320294,4.113571,32.117697,0.877373,8.128344,17.753848,11.197642,10.897244,38.296307,18.554539,8.752116,-1
15.480538,5.027931,21.298674,44.071807,7.126985,3.293251,33.318278,0.631578,6.15994,17.629132,9.002337,5.524958,38.129417,11.967963,3.035364,18.551973,7.477143,24.316289,42.729197,9.82674,2.38394,31.104256,0.564714,6.750093,17.156161,8.360067,8.114903,42.86375,11.478006,5.191936,-1
19.744436,4.692318,20.812257,47.340644,9.540119,2.461757,34.764406,2.368812,8.258932,18.707529,7.493433,8.472451,36.455179,14.19954,8.060362,17.874478,5.140722,22.675902,47.968796,8.164846,4.127861,32.647721,0.556057,7.018871,16.781362,8.153845,8.816047,40.301249,16.026539,8.569265,-1
16.582922,4.184071,22.635261,42.207611,13.052442,2.685554,34.400983,0.235977,5.217939,18.574601,10.626225,8.064163,37.748104,15.994637,6.510474,15.796983,6.78358,21.352657,41.70677,12.016122,0.818387,31.589325,2.482666,8.024339,18.436144,10.62433,8.218374,43.543266,12.402671,4.895749,-1
12.962256,4.765854,18.260849,35.821769,14.750046,2.567491,28.535402,0.924464,8.512964,17.319842,9.565278,5.503321,45.665554,12.210098,3.288165,15.602958,5.551884,16.903896,38.5335,27.63452,5.295894,28.900256,3.027206,13.425557,15.670497,15.543238,12.342593,40.551431,24.756885,16.329149,-1
13.899909,4.371369,17.403037,37.863261,18.053936,1.178609,29.858299,1.343765,10.855396,16.049846,10.913873,7.834038,43.819419,14.86918,5.35419,14.610749,5.596307,17.603131,37.102452,20.884234,4.114418,27.389938,3.811551,11.5128,12.115571,12.513829,10.742435,39.667114,18.670739,8.370404,-1
14.611546,4.812304,14.732731,36.796434,25.027415,6.824248,29.326422,4.878356,22.044345,17.527552,21.273454,35.073447,40.346591,49.325022,132.362434,8.838447,4.205538,8.285599,23.568975,15.10074,8.886574,19.583465,4.291993,4.067353,1.386141,11.279562,7.122081,34.962856,10.003384,2.812735,-1
9.333198,3.583771,13.866455,25.432678,21.602672,9.295956,21.785145,2.538097,5.817105,4.946457,10.474732,7.568131,34.792136,11.682752,2.741607,9.024342,3.527683,13.624286,24.704663,16.00784,8.091088,19.036193,2.625719,4.620916,2.955047,10.489509,6.491945,35.708608,10.328397,3.852595,-1
15.579207,5.23207,20.93716,40.346567,13.834746,4.608692,29.834348,1.966282,9.324508,18.229264,10.733986,12.160552,41.379242,17.175909,4.99393,16.844731,5.278117,21.048787,44.832642,9.776957,2.262636,33.651595,0.365866,7.151608,20.754869,9.95549,8.58214,36.853099,14.696012,6.743119,-1
16.731989,5.164445,22.463026,45.732471,9.17438,3.251342,35.387279,2.360757,4.389188,21.655293,6.426162,3.646484,40.910838,9.777458,1.331681,5.102473,8.888031,11.276404,37.043108,85.783036,33.044019,58.35372,99.30099,35.114737,52.576803,108.850705,27.574031,47.915219,137.99626,54.406089,-1
18.501673,10.233793,20.489452,47.859834,4.26468,4.870017,35.038946,3.27952,2.695705,25.839451,4.950799,1.136718,39.240966,8.464604,1.687113,19.992426,9.320672,19.887874,44.219498,4.465321,5.851264,32.66002,4.662987,3.523649,25.68817,5.188477,1.033056,36.016909,8.058539,2.483523,-1
25.40465167,11.93789229,27.16968671,23.11855951,31.77220743,103.3810994,10.44084367,16.8315296,111.6387034,2.550273854,3.541601682,13.2258776,8.459571236,5.324641042,4.968887462,25.3000111,8.659203145,11.23816806,23.72148826,8.156771996,6.340054106,16.78779942,8.846868706,5.645196454,9.320598773,15.46455241,11.43244291,7.130086864,14.23280413,16.11859695,0
24.70868552,9.767270942,41.84823236,32.60391047,39.38023988,29.18544312,23.18904708,17.16566548,13.88957854,12.32092598,8.936968424,3.54952298,10.72186938,9.455256377,1.302448303,26.83604423,7.531867216,9.772704788,17.51667025,3.264310599,2.233485683,13.21801136,4.810063627,1.892499342,10.32450984,5.710929252,2.752932731,11.85168923,4.377304065,2.539134942,0
8.801423586,5.972184357,37.38681611,32.46855572,12.30040504,5.220596723,20.32675654,8.695793001,2.093187516,6.244066728,1.442131129,1.367492772,9.162966833,3.736145242,0.450169787,20.2210587,9.239134882,8.380602419,19.37319452,6.912564835,2.221916334,16.49290742,4.535550573,0.8662385,13.41998442,5.483944188,0.739114742,12.49316298,4.21419945,2.256179605,0
15.21179443,6.04525597,26.39345782,49.54356633,26.9448385,2.098313148,41.36344553,19.63249005,10.81096406,30.69918087,15.58805335,3.046238156,27.92467754,10.44695689,0.90321351,20.20554432,12.8934011,10.17295946,27.55343377,7.480514231,2.177832837,27.27683976,6.423181608,1.419335212,23.53897373,5.123658076,0.767659232,19.47281762,3.979829509,1.195473698,0
17.07902385,4.465182694,27.59991675,49.66042472,16.34285992,8.685620863,44.35956017,5.734365686,6.787765251,35.60245824,5.033466113,5.593422496,29.80768202,10.32365227,7.958291961,17.59826223,14.2017393,9.781269576,37.60067441,8.014721394,2.210219424,38.98135566,6.647808352,1.487772759,33.90201122,5.655309348,1.9284681,26.19157322,5.704305754,1.93154191,0
9.293800753,5.718331822,16.37758522,53.33244554,24.95271842,2.599701322,55.88148008,8.979996736,6.669522198,54.36574875,4.299010677,7.917402406,51.77403998,13.09627795,6.189958114,14.31575004,15.02936666,9.004515668,49.01540438,6.968186613,2.480437259,51.316037,6.232466838,2.749828502,46.89263871,6.867582319,2.556452608,37.64022144,7.903299,1.559904281,0
18.20886523,6.093066374,16.77590151,55.27367021,11.8217154,6.691633389,56.36140497,9.759583141,5.602513043,51.16515298,5.580990467,7.234730669,35.54603264,6.633574578,11.77227736,14.84820349,7.520964855,14.20026957,56.74818801,8.580923552,4.124159839,63.63612416,8.9112995,3.651212466,62.36516843,8.908955736,2.399074707,52.55107274,10.20946963,2.114243854,0
8.256877652,4.575195699,21.26787621,63.29753511,1.031200685,3.689064542,63.89529597,1.1885216,0.282335352,57.28224809,4.067450127,1.908634828,46.31924967,9.652797359,5.000524518,25.18551084,6.159290965,20.36853263,68.94759846,7.980013251,7.11355837,78.73626441,8.994442256,4.046555089,79.25779695,10.21720831,2.41906438,71.69473125,9.592650975,2.217597028,0
20.61407233,6.415880835,13.07183878,72.78022103,2.917864211,3.781706564,71.17459816,7.290127887,4.415200089,66.90642995,10.19296494,3.233418821,52.86271998,14.23847258,6.832054897,24.13255404,5.664890119,16.56925524,78.75088456,10.24098842,7.349831121,88.62734608,11.60970192,4.210439304,89.63188355,13.07012044,2.385291806,86.21149668,9.4109992,1.128986279,0
20.62072941,8.310591907,6.786369941,77.23745264,4.181102366,8.030593281,79.19487619,8.648676802,7.38112797,75.67643668,13.11341097,7.116475508,55.02251081,24.61341579,11.89115954,20.64540633,6.181719301,5.662708067,74.77108752,12.16675033,9.453323502,83.94301855,13.61277273,5.091589888,83.36894683,17.42446388,4.408486157,75.81812068,12.63781498,5.376857921,0
20.93083881,6.686237935,5.178850273,71.34137867,8.6124203,10.55890293,79.82839269,10.39643371,10.40542807,80.08637433,14.19367256,10.04108307,65.26324781,24.3178596,14.2239845,21.42220152,6.766697371,11.200756,72.34192404,14.72907491,10.05333255,83.52155446,13.92785572,6.024483024,82.5556344,17.41841671,5.959678821,72.93153258,17.28326345,7.716353266,0
20.27172938,7.416006841,6.027866394,71.3129939,11.39938061,12.37059989,77.85646567,12.291743,9.550716656,73.28099303,18.60478298,11.6322807,66.89699473,32.2923265,15.90124332,17.37513456,7.82802696,8.135573668,56.07474743,21.95475906,12.41896661,71.34150724,17.99998543,6.844416138,72.54262532,19.84586516,6.444162716,64.10179155,21.7321001,7.723170712,0
26.19649489,8.432871683,13.28093826,45.81600857,35.82228723,17.61508736,73.52097654,34.69481228,9.636357353,79.19445952,33.15415486,11.84505084,69.56801355,41.63496574,13.8707271,18.489404,8.4397985,6.859636912,45.15515909,25.81537463,14.77243014,61.72299231,20.27804257,8.427758074,67.44247643,19.22278312,6.492290557,67.03808207,19.00754206,7.307994145,0
25.45405665,8.956155542,9.389428344,40.49420106,57.13987857,21.4951368,96.93379313,28.24026278,7.307702227,98.71415069,28.29702625,5.956828855,91.1770659,33.93854523,6.640437932,18.14032975,9.649213114,11.90359341,68.17988103,16.53677705,12.04266438,86.97833548,12.34595163,4.940860436,88.21614878,12.57402718,4.601027399,77.63041487,16.63346075,5.776840763,0
24.55550339,8.298781265,3.241646449,109.8096813,20.6018197,4.966591265,121.111706,17.12884087,4.728270842,119.6466637,24.28739537,6.522021258,100.6008935,42.0939729,7.266393765,19.38071518,17.76623712,7.436509768,87.78031524,16.04857245,7.881941565,96.40500876,17.30165164,7.70658349,95.78505309,18.09079606,7.429771711,83.55051662,16.71890473,4.887835613,0
29.96667276,7.326166471,11.93518035,114.8974232,27.20853816,5.893480137,123.5118035,26.33714972,5.929528663,119.9925063,36.19569724,6.872836258,105.8751486,50.65996676,7.913197254,12.18928635,15.80968545,6.952405179,94.75111569,23.98978898,9.028219649,110.0082036,17.87432635,6.595753646,110.9302856,17.72373154,6.505221752,101.9134394,18.07299841,3.964024434,0
29.43243117,5.93674533,16.93612193,103.8615638,45.81800247,7.622231399,118.382358,42.10952954,7.86197827,106.1676443,60.95258254,8.261563285,80.56748079,84.96285161,8.383072834,11.56809159,17.62173424,10.27194923,104.4901917,29.42969322,8.928052474,120.7142676,22.29955888,7.038391986,123.7657581,20.95635321,6.92707833,116.992416,24.15400269,6.368467643,0
28.81582331,5.907888344,15.9260511,89.99804638,69.73120339,7.711406416,130.7901214,37.67029236,7.640159892,135.9608618,40.41248654,11.48365153,130.1114934,45.98844698,9.897632771,19.07949894,11.9848701,13.1539753,113.7094354,33.30174273,15.84758979,132.0305637,26.25250309,14.83921193,134.2548744,30.48457719,18.47973633,127.8655763,35.319537,13.7508171,0
38.55458281,11.1696801,8.847763746,23.47462055,144.0587673,15.53557546,22.76441185,151.1705425,15.87159948,28.35272466,152.8864825,18.61131105,26.83030194,155.662499,12.56221621,20.06193742,8.247217453,72.6108485,119.9302714,36.59544609,27.09751513,140.3957789,26.10748342,74.07385375,143.9727093,31.10767738,77.44391385,141.9085865,31.14165913,27.90565715,0
38.10367095,13.60180839,4.791844934,25.65857873,145.6923859,10.61529779,23.79154498,153.1467567,18.10375457,27.52048077,157.0889753,24.35827738,20.78832784,164.4944535,14.80078626,21.23136573,11.79900699,85.89705078,128.1632082,33.57330023,47.09220268,144.0225794,26.59638301,113.8369216,147.8370842,31.76799768,99.52273213,147.1407903,30.65395691,38.32126072,0
33.45222983,16.82657103,12.4447919,21.23646635,151.5296922,10.55103846,21.17357334,156.4092868,39.80420767,24.68747064,161.6110932,44.54404742,17.87161217,165.6407759,19.5650221,19.76143525,14.22453942,82.46145294,135.1906879,27.29911757,61.93607728,149.1536767,23.39856158,129.6015651,152.6191052,29.41854663,102.805586,153.7740836,27.7736549,44.40113618,0
31.14713602,21.99066629,23.96638956,22.25152739,153.4609489,6.223534973,20.34494848,158.5877647,33.28127869,23.89838147,162.9901862,40.47952203,15.65593212,166.6527804,16.99087549,19.4308645,21.00207614,92.10359684,139.4468835,25.39421981,78.10263936,152.1815091,21.72575648,121.7850608,155.918895,26.5716887,100.866142,156.9244415,25.26528968,43.11319741,0
27.61228117,21.7311809,31.45884207,26.54521076,144.5647128,8.180878082,28.37182581,148.3325237,29.99783213,33.70521938,152.4356805,41.42533328,23.2874674,164.0575247,23.53725063,20.11454981,21.88071004,81.69316495,138.547499,25.34494655,67.6094939,152.3823711,21.85989083,116.7176849,156.1289084,27.07624072,97.80963888,159.0657385,24.88556537,48.7384721,0
21.57034652,24.5428305,41.3642096,38.68998275,131.6900332,10.01954723,55.60001724,121.8546545,36.01697794,59.67169825,126.4660131,52.86548196,27.49101732,160.6276727,29.36306201,19.43739612,25.85172205,84.6034833,140.6206654,23.35253931,77.881666,154.1890335,20.72013051,125.4332618,158.6466429,26.60753151,105.8145013,162.0892249,23.97829044,73.08597157,0
21.78538745,28.57447104,45.18924216,115.3006163,49.83372848,16.22881896,152.5697508,22.03852716,17.25403544,150.8624671,33.21675591,61.84406384,151.6335363,36.95748081,42.00625907,20.35168338,33.09174861,78.78040798,140.8518537,22.30812315,99.89347231,153.2423855,20.24037734,132.9339998,157.0202909,27.20065389,109.4802689,159.6710436,24.69116628,76.73800727,0
26.5412129,34.70568084,53.25642288,138.2396678,23.53233259,18.10897404,158.8270992,15.49892372,40.77922985,154.0103417,30.54870276,67.11885921,152.2888112,35.28191843,45.96950454,18.47347218,33.79423135,81.2367851,142.5645139,20.16288703,104.3657988,154.4440441,17.42089687,137.4512121,158.1174325,24.77596963,110.6815998,159.9334162,21.81384599,76.08273849,0
29.63280945,45.36211918,55.85131412,143.9323512,16.10321409,28.2689195,161.8520847,9.166787696,128.0896144,159.5887693,21.65374947,128.8105667,159.9114724,23.90532861,64.29691506,21.42791106,27.41995678,91.63104894,144.5346666,16.85013878,113.2110955,155.5936786,17.14226933,146.6317978,160.0934131,23.1834097,133.2530945,160.8676139,19.94658809,119.4268508,0
29.5711644,48.47638527,61.23427398,144.7642399,14.22713061,21.95664972,163.2815249,7.178458177,70.52892935,162.4032483,18.86963016,113.0952217,163.0971012,21.42112729,51.20019976,18.7919013,27.15261647,95.38414879,143.7541806,16.27486723,123.0331106,154.7583189,16.39808288,152.9788521,159.2089245,22.43242799,141.1502608,159.4831123,18.27202199,131.3040366,0
30.62989239,51.71532913,56.12681441,151.1458291,8.697223335,56.93122669,164.7740213,6.117465687,135.9749758,163.1648806,18.27236428,141.5332693,163.2559672,21.1760024,60.84848513,14.13589056,24.58542824,108.0194295,137.0710251,30.65058066,118.8267679,147.8676523,38.14573239,135.5871829,154.0929156,45.19453321,117.1807676,151.4091348,36.74493744,130.4875888,0
47.53569893,57.93295228,57.37670618,144.2904057,10.71071116,85.26668126,157.3305421,8.394752535,154.9030743,158.0153887,19.92854337,159.4679821,157.5220776,22.55308266,114.6372228,16.59604586,29.70344079,76.81116891,104.9712535,106.534424,21.24406031,125.3553534,139.0633656,20.53002841,135.9565748,158.9301258,18.40670583,129.4406774,160.6769099,11.41887893,0
40.71553194,50.93773965,57.68123381,149.4951403,7.155255578,98.88193385,161.4522005,8.330617193,163.6939205,160.4486058,20.64809606,150.1452079,160.2914709,21.9863919,101.2938151,27.13129373,13.78814084,88.97517223,133.7443738,35.06688867,110.3531345,144.0665375,44.40037075,129.2809348,150.4439034,51.15742229,118.1793397,149.6778171,44.06995139,127.9974255,0
34.48686746,50.86863776,62.03428121,151.0166289,7.990544211,82.65976519,164.6705874,6.481839536,159.4249929,163.1494181,19.50003458,154.7400847,162.4005186,20.96490633,108.9728356,19.64739149,35.06454436,66.65836276,57.68949876,10.04766357,3.459374748,38.21630498,30.90112281,5.415589449,14.78322044,36.56777491,6.600696234,34.78565383,31.78794201,5.071035031,0
33.32021798,52.84023452,57.02675898,151.2931745,9.268549325,71.75214283,164.8236231,6.355709356,158.1929331,163.6069379,18.54282425,151.1725013,163.637216,20.12415157,92.40784863,30.24142939,32.07945674,74.88472842,123.7030255,39.16055943,107.5071925,141.7715269,42.28688183,135.0545095,149.9834161,56.73150337,115.3808903,156.0909677,55.51420969,106.8437334,0
47.66029356,57.73973361,57.46152479,144.4052914,10.8636207,78.64799894,157.679829,7.73169019,148.3294528,157.3115425,19.0116698,165.3002522,157.0762829,24.13768245,134.4873129,14.1120822,21.1954724,109.7522634,119.1453204,63.50145826,76.18788164,135.5190887,125.2729686,41.44862701,142.1608051,174.0583722,15.87846531,145.634489,155.6222357,18.16385222,0
49.50884784,52.91556736,60.66820323,133.9628317,22.27856427,38.59678181,150.6661889,15.80948939,122.350083,148.8560866,29.2570175,139.9713237,146.7564266,37.02266407,106.8643284,20.95619534,22.66660706,120.5997993,143.2865206,25.4769254,122.8981148,155.5145233,34.80571285,137.1326677,163.1201003,35.28966035,135.6726048,163.5553439,24.55877344,143.3235409,0
39.16064981,51.63767467,62.80916083,144.5920065,13.21909437,87.13516232,159.0207778,9.802639472,162.5064101,160.3457652,20.59565731,153.7943306,162.9241588,21.58888685,104.8102589,27.38080755,17.54922346,106.6433702,140.4293283,35.99862479,106.2542239,151.412131,42.30278235,132.7822346,158.681654,42.4389194,130.6071144,160.462789,37.27998446,131.7241043,0
48.68634287,52.12482354,60.12974996,127.0375583,23.75371298,55.05289333,147.8847517,14.93286835,142.3542045,149.0211345,27.41873498,152.9170509,146.9431223,35.96748993,132.4415191,20.59480195,22.56019641,112.3397432,145.1479432,17.96520175,128.9519395,157.9688931,21.19209519,151.5042839,163.3651763,26.0061083,138.7577844,162.3105014,18.51365254,134.6285887,0
41.11797599,53.15069129,57.91755173,143.8074609,13.04037032,90.18827432,158.6671723,10.58700424,163.7565821,159.7840268,22.38807322,148.4353614,163.0767362,23.25608784,94.09951026,27.68159546,21.6676548,107.4120243,140.1542182,34.63756226,103.0198456,151.5499892,39.10996044,137.2044217,159.2622022,40.26595706,133.4713318,159.0256826,36.39210875,134.6895845,0
49.60557372,57.25290177,59.95247976,141.5284232,15.18301962,70.08447059,155.94109,10.70719167,145.012213,157.2544937,19.13267287,168.9331325,157.809106,26.14974034,133.2912179,21.8152255,28.10029412,105.8817876,145.8884346,15.09458584,126.81289,158.2486661,18.31798866,152.036982,163.3595348,23.64306295,136.737471,163.1669617,17.32983431,123.7595232,0
